19911100001193,3468342,2352000,2083200,3238400,0,8,10,10,9,2985.28,3862.19,5151.92,11999.39,0,277,0,277
19911200000260,2498400,2725527,1820571,2266338,0,13,12,15,13,4149.35,3809.83,3735.67,11694.85,374,0,0,374
19911200000270,2030400,10108800,2894400,6315840,0,3,3,5,3,172.18,347.42,547.96,1067.56,0,309,0,309
19911200000546,1143936,1049142,842400,1018924,0,26,29,33,29,6514.77,10163.6,15814.64,32493.01,35,0,0,35
19911200000677,2004480,1184914,1296000,2596114,0,6,8,8,7,5797.09,2897.6,1830.4,10525.09,0,0,388,388
19911200000780,3772800,-1,4536000,7032960,0,4,2,5,3,1192.36,528.96,1578.55,3299.87,976,0,0,976
19911200000898,503070,525848,1241018,632400,16,63,59,23,48,36493.15,30339.41,16567.53,83400.09,0,1150,2808,3958
19920100000095,-1,-1,-1,16905600,2,2,0,2,1,635.0,0,290.0,925.0,0,0,360,360
19920100000274,2710800,1399680,1271314,3208581,0,9,6,8,7,2306.52,2541.14,4972.46,9820.12,246,0,85,331
19920100000294,4233600,5572800,-1,8164800,0,6,3,2,3,5568.72,1162.66,256.39,6987.77,0,1195,0,1195
19920100000513,1272960,3715200,2480914,2377393,0,16,8,8,10,3629.65,1604.86,1296.94,6531.45,112,0,0,112
19920100000643,2774400,1771200,1814400,2813760,5,10,11,10,10,500.56,661.2,387.32,1549.08,0,88,0,88
19920100000825,-1,-1,-1,11232000,0,0,2,2,1,0,1364.72,1321.24,2685.96,0,122,618,740
19920100001045,9244800,8510400,-1,10960457,0,3,3,2,2,1742.01,885.42,436.42,3063.85,0,0,166,166
19920100001268,1231200,1418778,1999542,1686461,0,25,20,8,17,11262.26,9248.2,3377.94,23888.4,888,554,0,1442
19920200000062,2042181,2390400,2434909,2407200,0,12,13,12,12,3636.56,3306.62,3680.82,10624.0,2192,9077,13415,24684
19920200000093,1900800,3172114,5702400,3542400,0,12,8,4,8,7444.98,2015.12,568.38,10028.48,671,672,0,1343
19920200000310,5414400,5299200,489600,7029818,0,4,4,4,4,367.93,854.92,1557.18,2780.03,0,307,0,307
19920200000521,3248640,4164480,6523200,4833000,0,6,6,5,5,1863.28,1796.8,1182.02,4842.1,88,0,0,88
19920300000483,2226461,-1,-1,5978880,0,14,0,2,5,967.24,0,203.42,1170.66,492,0,0,492
19920300000739,2489890,3225600,2980800,2943360,0,12,10,9,10,1473.74,1276.66,942.76,3693.16,260,0,0,260
19920300001007,1296000,-1,-1,13374720,2,4,0,2,2,317.54,0,269.94,587.48,0,0,193,193
19920300001021,4769280,12268800,4017600,6227446,0,6,3,5,4,872.14,769.25,1500.43,3141.82,0,0,207,207
19920300001187,-1,-1,-1,13478400,0,0,2,2,1,0,1356.2,1407.16,2763.36,0,1524,0,1524
19920300001216,1920000,3767040,3916800,3860715,0,10,6,4,6,1436.96,772.78,534.82,2744.56,44,26,0,70
19920300001281,1123200,4043520,4199040,3870720,0,4,6,6,5,676.5,1358.28,1635.9,3670.68,0,0,378,378
19920300001353,2670545,2279630,2865600,2673000,0,12,14,7,11,10934.9,9749.98,6847.68,27532.56,0,786,0,786
19920400000293,7279200,7804800,5529600,7024984,0,5,4,5,4,2091.5,1477.2,1871.53,5440.23,0,0,128,128
19920400000758,11534400,2505600,-1,5529600,2,3,8,2,4,999.14,1132.08,644.14,2775.36,494,0,0,494
19920400001123,3218400,2756160,3147428,3011200,0,9,11,8,9,1941.89,2293.53,1529.84,5765.26,86,0,0,86
19920400001416,3283200,5472000,-1,6350400,0,8,4,1,4,3134.32,5852.82,1055.07,10042.21,138,0,0,138
19920500000377,2332800,1778823,2505600,2107758,0,14,18,12,14,1564.03,2097.73,1564.5,5226.26,0,0,45,45
19920500000696,2295771,1947927,4017600,2811927,0,8,12,3,7,1637.12,1430.96,359.66,3427.74,40,0,0,40
19920500000756,1867569,1907446,1612800,2317552,0,14,14,7,11,5643.96,6131.56,2656.76,14432.28,0,0,1050,1050
19920500000845,1420200,4085485,-1,2130092,0,17,8,2,9,3594.34,1814.8,393.32,5802.46,428,1381,0,1809
19920500001036,11275200,5788800,2341440,4420800,0,3,5,11,6,494.1,1184.99,1682.73,3361.82,0,0,79,79
19920500001241,3556800,2332800,1876114,2571054,0,7,12,15,11,1510.88,3360.43,3323.84,8195.15,0,0,131,131
19920600000389,1987200,-1,3052800,6989760,0,5,2,4,3,1320.85,268.36,509.5,2098.71,0,118,0,118
19920600000434,1993371,1139200,962317,1236000,0,15,28,30,24,3850.56,7772.69,6162.64,17785.89,393,382,0,775
19920600000479,1136000,973440,1092096,1083085,0,28,31,26,28,9056.74,7805.02,8078.11,24939.87,0,244,0,244
19920600000499,1542240,1411200,995200,1288594,0,21,22,28,23,4783.52,5177.47,6106.16,16067.15,1073,1789,1168,4030
19920600000545,6760800,1647000,2300400,2975040,0,5,17,9,10,864.08,3048.6,1183.74,5096.42,163,718,212,1093
19920600000685,4608000,-1,-1,9084342,0,4,2,2,2,1586.62,704.5,608.64,2899.76,0,40,0,40
19920600000755,1925485,2527200,1458635,2088351,0,15,9,18,14,2558.03,1590.74,3997.37,8146.14,0,356,798,1154
19920600000876,2354400,2428800,1958400,3361745,0,9,10,4,7,1517.15,1614.94,838.38,3970.47,0,572,0,572
19920600001183,618624,678052,577800,620778,1,51,47,49,49,14093.23,12842.41,12144.35,39079.99,3813,5054,8701,17568
19920700000026,1194573,1440000,1712290,1574905,4,24,22,12,19,6218.41,4654.74,3499.5,14372.65,144,432,864,1440
19920700000103,2966400,2678400,2191418,3059751,0,10,8,12,10,1958.0,1464.0,2453.0,5875.0,63,276,137,476
19920700000530,1720800,4039200,3931200,3774109,0,13,5,5,7,1676.2,1025.55,728.22,3429.97,907,0,0,907
19920700000538,8784000,1394742,5486400,5605200,0,4,8,5,5,0.0,0.0,0.0,0.0,0,73,0,73
19920700000606,11059200,6480000,6782400,9974400,0,3,4,3,3,1392.5,4019.0,2505.81,7917.31,394,0,0,394
19920700000641,1081600,1061485,1073353,1096134,1,28,29,27,28,7925.03,7337.21,7642.08,22904.32,0,584,0,584
19920700000831,1036800,1252800,902731,1139815,2,28,21,30,26,8881.29,5161.6,5696.05,19738.94,252,0,0,252
19920700001566,1030153,1794461,1947927,1847630,0,14,14,12,13,1987.36,3149.47,2279.91,7416.74,150,0,0,150
19920800000634,2716800,2153353,2232000,2412000,2,10,14,13,12,3056.18,4187.32,3960.74,11204.24,68,28,130,226
19920800001749,2339446,1577936,2268000,1987200,0,14,20,13,15,2240.72,3203.01,1820.05,7263.78,410,689,178,1277
19920900000506,2122971,2566080,2269963,2400518,0,15,11,12,12,1892.18,800.2,2235.03,4927.41,0,0,186,186
19920900000517,-1,2764800,10238400,8284800,0,2,5,3,3,1250.2,1491.26,1224.8,3966.26,0,80,0,80
19920900000991,-1,1296000,5270400,10133485,0,1,3,4,2,818.81,1359.54,854.0,3032.35,0,622,280,902
19920900001070,1883520,2764800,2726400,3129182,0,6,8,10,8,1313.6,1955.94,1976.08,5245.62,80,845,3805,4730
19920900001356,2149200,-1,-1,5688000,0,9,2,2,4,1930.98,481.21,681.13,3093.32,0,0,316,316
19920900001432,1728000,5068800,-1,5748923,0,8,4,2,4,1428.56,523.92,275.19,2227.67,56,0,0,56
19920900001448,885600,634775,513687,661147,0,33,50,56,46,1860.06,910.18,1698.2,4468.44,1425,0,0,1425
19920900001517,-1,-1,-1,10316160,0,2,2,2,2,150.52,291.24,396.98,838.74,0,319,0,319
19920900001571,1376640,1094400,980193,1241691,4,16,25,30,23,3241.72,4434.12,5389.48,13065.32,72,244,892,1208
19921000000163,1678628,1622400,2160000,1823791,0,15,19,13,15,6766.59,8112.99,6288.7,21168.28,0,204,0,204
19921000000431,-1,2962285,3559680,3907938,0,0,8,6,4,0,1579.15,1490.52,3069.67,0,0,389,389
19921000000501,1690971,1382400,2042181,1940072,0,15,18,12,15,1447.17,1517.31,724.16,3688.64,289,0,0,289
19921000000510,777600,1947927,1733400,2176200,0,4,12,17,11,559.61,2954.9,3820.84,7335.35,0,0,302,302
19921000000589,3456000,1546105,2026472,2144880,0,9,20,12,13,1493.57,2737.22,3932.49,8163.28,0,324,208,532
19921000000910,-1,-1,2175709,6412114,0,1,2,12,5,85.0,166.8,2525.23,2777.03,0,0,620,620
19921000001159,-1,-1,2974628,7406836,0,2,2,8,4,337.32,0.0,321.7,659.02,0,88,0,88
19921000001331,2956800,2397600,2712960,2860457,0,10,13,6,9,2607.39,2893.55,1394.47,6895.41,0,67,0,67
19921000001449,9734400,-1,7430400,11102400,0,4,1,4,3,1382.84,430.87,971.66,2785.37,0,582,0,582
19921000001557,4959360,2799360,4060800,5264640,3,6,6,4,5,3022.56,3553.14,2485.26,9060.96,126,0,0,126
19921000001624,1863000,2153828,3358800,2235600,1,17,15,9,13,3465.57,3144.53,2206.02,8816.12,230,58,0,288
19921100000250,1483200,2262109,1851428,1983360,0,19,12,15,15,11802.45,6293.34,6703.96,24799.75,138,0,0,138
19921100000427,1378472,1559747,2140061,1620000,2,23,20,14,19,5209.22,6411.96,3901.52,15522.7,252,0,0,252
19921100000982,-1,6350400,4060800,5680800,0,0,5,4,3,0,1380.61,1222.36,2602.97,0,78,0,78
19921100000997,1354909,3838628,1834338,1969527,7,23,8,14,15,5683.75,1848.61,3646.37,11178.73,235,0,0,235
19921100001383,1440000,1617600,1681920,1582971,0,22,19,16,19,4204.97,3968.53,2664.28,10837.78,0,21,0,21
19921200000679,3207600,2784000,3056400,3078400,0,9,10,9,9,1542.34,1507.82,1396.99,4447.15,0,0,79,79
19921200001274,3870720,892800,-1,6055854,0,6,4,2,4,746.6,636.69,257.86,1641.15,106,0,0,106
19921200001383,-1,-1,-1,-1,0,0,0,2,0,0,0,301.5,301.5,0,0,414,414
19921200001727,5114880,4561920,-1,6519876,0,6,6,2,4,811.36,629.78,112.98,1554.12,42,156,0,198
19930100000139,3888000,-1,3250800,4752000,1,8,2,9,6,1806.38,497.99,6888.69,9193.06,0,0,630,630
19930100000781,2085942,1416960,3081600,4039200,0,8,6,7,7,1656.64,1479.34,4207.07,7343.05,289,0,0,289
19930100001284,2285672,2173292,2688000,2510537,0,12,14,10,12,2207.44,2325.9,1556.32,6089.66,125,0,108,233
19930200000126,4060800,3758400,4708800,5308200,3,7,3,7,5,1286.02,845.99,2872.11,5004.12,0,0,198,198
19930200000344,-1,-1,-1,21571200,0,2,0,2,1,680.0,0,596.0,1276.0,100,0,0,100
19930200000411,-1,662400,-1,7361280,0,0,4,2,2,0,706.9,1396.32,2103.22,0,188,0,188
19930200001117,3427200,3758400,2548800,4505760,2,7,7,7,7,756.92,943.34,443.93,2144.19,0,0,338,338
19930200001542,3067200,3801600,2211840,3823200,2,9,6,6,7,2195.67,681.58,3009.6,5886.85,0,0,73,73
19930200001653,1549800,1934030,809018,1359450,2,17,14,34,21,3319.97,1992.85,3839.79,9152.61,0,360,0,360
19930200001831,1933200,1161216,1224000,1431098,0,17,26,13,18,3461.26,5639.96,2394.56,11495.78,0,45,0,45
19930300000653,345600,2793600,-1,5938036,0,3,7,2,4,440.12,769.39,420.42,1629.93,0,269,0,269
19930300000952,2662690,2552727,2789485,2683974,0,12,12,8,10,2135.91,2298.34,1097.32,5531.57,0,335,370,705
19930300001381,2285672,4110171,5572800,3333600,3,12,8,5,8,3692.38,2830.51,1557.18,8080.07,0,105,0,105
19930300001560,3273600,5356800,5500800,5038200,0,10,3,4,5,1457.68,1549.44,1580.7,4587.82,289,191,0,480
