id,travel_gap_2013,travel_gap_2014,travel_gap_2015,travel_gap,booking_count,frequency_count_2013,frequency_count_2014,frequency_count_2015,frequency_count,revenue_count_2013,revenue_count_2014,revenue_count_2015,revenue_count,duty_free_count_2013,duty_free_count_2014,duty_free_count_2015,duty_free_count
19950200001213,-1,-1,-1,-1,0,0,0,2,0,0,0,402.9,402.9,0,0,0,0
19950200001223,1144800,1972800,1568492,1607717,0,25,13,14,17,3136.81,2504.3,3720.93,9362.04,0,0,0,0
19950200001247,-1,-1,-1,16804800,0,1,2,2,1,210.66,936.36,500.2,1647.22,0,0,0,0
19950200001248,-1,-1,2390400,2390400,0,0,0,4,1,0,0,1192.6,1192.6,0,0,0,0
19950200001262,6868800,-1,-1,16178400,0,3,0,2,1,1593.21,0,642.1,2235.31,0,0,0,0
19950200001266,5385600,4993920,864000,5323569,0,4,6,4,4,677.93,767.03,347.32,1792.28,0,0,0,0
19950300000006,1407085,2851200,1749600,3251368,0,8,3,9,6,1971.36,69.29,2307.5,4348.15,0,0,0,0
19950300000010,5685120,6825600,-1,5993018,0,6,4,2,4,3241.58,2386.48,974.34,6602.4,0,0,0,0
19950300000016,2687040,2631272,2057890,2533552,0,11,12,12,11,2244.16,2776.33,2701.33,7721.82,0,0,0,0
19950300000041,-1,3340800,3513600,7286400,0,2,4,4,3,653.4,1183.76,1705.0,3542.16,0,0,0,0
19950300000050,8409600,907200,3438720,7416000,2,4,3,6,4,4012.9,5909.34,8845.8,18768.04,0,0,0,0
19950300000079,-1,-1,-1,-1,0,0,0,2,0,0,0,474.82,474.82,0,0,0,0
19950300000144,-1,-1,1684800,1684800,0,0,0,3,1,0,0,606.51,606.51,0,0,1071,1071
19950300000153,6264000,6186240,4636800,5021364,0,5,6,7,6,5846.66,8971.3,9862.66,24680.62,0,0,0,0
19950300000175,963900,825600,907200,906280,4,33,37,25,31,16165.67,12365.15,13019.74,41550.56,0,0,0,0
19950300000205,-1,-1,-1,33523200,1,1,1,1,1,427.57,341.61,320.03,1089.21,0,0,0,0
19950300000225,-1,-1,5500800,9866880,0,0,2,4,2,0,385.7,935.96,1321.66,0,209,0,209
19950300000235,-1,-1,-1,29160000,0,2,0,1,1,182.2,0,161.94,344.14,0,0,0,0
19950300000250,3542400,-1,6883200,8659200,0,6,0,4,3,1772.74,0,1333.02,3105.76,0,0,0,0
19950300000281,-1,-1,-1,12683520,0,2,2,2,2,668.64,628.14,764.02,2060.8,0,0,0,0
19950300000306,-1,2116800,3172114,4642863,0,1,11,8,6,72.36,1097.83,1064.66,2234.85,0,0,0,0
19950300000324,2359384,3041280,3456000,3347200,0,14,11,3,9,5175.43,3792.16,574.12,9541.71,0,0,0,0
19950300000380,-1,-1,-1,-1,0,0,0,2,0,0,0,271.4,271.4,0,0,0,0
19950300000422,-1,-1,1324800,1324800,0,0,0,4,1,0,0,592.68,592.68,0,0,0,0
19950300000448,924218,990720,941142,979200,5,34,31,29,31,13185.0,11048.49,11939.28,36172.77,0,0,450,450
19950300000451,2712960,1680872,1296000,2620800,1,11,12,8,10,1235.14,5171.48,1457.6,7864.22,0,0,0,0
19950300000464,1847630,1792800,2419200,3011657,1,14,5,10,9,5153.84,935.06,2324.38,8413.28,0,0,0,0
19950300000467,3295542,1702080,2285672,2810880,0,8,11,12,10,1035.7,920.53,645.9,2602.13,0,0,0,0
19950300000472,-1,-1,-1,-1,0,0,0,2,0,0,0,603.74,603.74,0,0,0,0
19950300000500,2889600,3273600,1549440,2446354,0,10,10,16,12,875.28,1078.67,1867.68,3821.63,0,0,0,0
19950300000515,2093538,2584145,2419200,2419200,0,14,12,10,12,3022.3,1960.04,1191.36,6173.7,0,0,0,0
19950300000561,-1,-1,-1,-1,0,0,0,2,0,0,0,693.44,693.44,0,0,0,0
19950300000562,1607040,1257120,1561846,1596240,4,6,21,14,13,1118.97,3042.25,2298.94,6460.16,0,120,104,224
19950300000583,4982400,4423680,3870720,5500800,0,4,6,6,5,1219.9,4323.43,4080.16,9623.49,0,0,0,0
19950300000628,-1,-1,-1,9223200,4,2,1,2,1,753.08,635.08,655.72,2043.88,0,0,0,0
19950300000630,-1,1555200,-1,7590857,0,2,4,2,2,0.0,729.78,334.66,1064.44,0,0,0,0
19950300000631,5875200,-1,-1,13492800,0,5,0,2,2,1772.5,0,576.0,2348.5,0,0,0,0
19950300000684,1526400,-1,1317600,9903600,0,4,0,5,3,1037.42,0,1044.89,2082.31,0,0,0,0
19950300000695,-1,-1,-1,-1,0,0,0,2,0,0,0,334.94,334.94,0,0,0,0
19950300000744,835978,958500,8251200,1106630,0,38,33,3,24,9815.99,8537.63,631.38,18985.0,0,0,371,371
19950300000749,-1,-1,-1,-1,0,0,0,2,0,0,0,623.89,623.89,0,0,0,0
19950300000780,-1,-1,2534400,2534400,0,0,0,4,1,0,0,350.36,350.36,0,0,0,0
19950300000782,-1,-1,-1,-1,0,0,0,2,0,0,0,111.84,111.84,0,0,0,0
19950300000786,3727542,-1,13996800,8011636,0,8,1,3,4,4267.28,457.42,1108.74,5833.44,0,0,0,0
19950300000807,-1,-1,-1,-1,0,0,0,2,0,0,0,287.08,287.08,0,0,0,0
19950300000808,-1,-1,-1,-1,0,0,0,2,0,0,0,287.08,287.08,0,0,0,0
19950300000812,-1,-1,-1,-1,0,0,0,1,0,0,0,378.44,378.44,0,0,0,0
19950300000816,-1,-1,-1,12873600,0,2,2,2,2,720.0,607.2,464.7,1791.9,0,0,0,0
19950300000833,-1,-1,2476800,3680640,1,0,2,4,2,0,635.12,688.31,1323.43,0,0,0,0
19950300000839,1249200,999360,1053415,1105287,0,25,31,27,27,2437.5,4624.69,2203.27,9265.46,0,0,0,0
19950300000890,-1,1722917,648000,1265142,0,2,18,37,19,495.68,6912.16,13105.51,20513.35,0,0,0,0
19950300000905,1627200,3265920,1497600,4152600,0,7,6,4,5,2736.29,2399.42,1887.26,7022.97,0,0,0,0
19950300000907,3490560,4036114,6307200,4660200,0,6,8,3,5,821.92,1125.57,282.35,2229.84,0,0,0,0
19950300000924,5328000,-1,6220800,9795600,0,4,2,3,3,721.74,393.56,363.62,1478.92,0,0,0,0
19950300000926,-1,-1,-1,-1,0,0,0,2,0,0,0,359.04,359.04,0,0,0,0
